year,season,evaluation,method,vegetation_formation,station_id,species,density_ind_ha
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 01,119.491
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 02,24.709
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 03,25.413
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 04,55.623
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 05,44.623
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 06,39.719
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 07,29.38
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 08,37.604
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 01,10.481
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 02,26.725
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 03,37.406
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 04,43.477
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 05,84.18
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 06,23.613
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 07,21.951
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 08,32.973
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 01,8.373
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 02,53.705
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 03,32.74
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 04,30.3
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 05,0
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 06,93.258
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 07,58.269
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 08,13.29
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 01,0
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 02,20.214
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 03,0
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 04,0
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 05,37.081
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 06,13.722
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 07,76.135
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 08,0
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 01,0
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 02,27.594
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 03,44.198
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 04,0
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 05,0
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 06,24.139
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 07,112.245
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 08,26.141
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 01,0
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 02,165.755
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 03,0
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 04,11.893
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 05,105.521
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 06,50.984
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 07,0
2019,Wet season,2019,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 08,103.341
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 01,82.948
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 02,22.57
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 03,40.114
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 04,19.708
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 05,54.525
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 06,101.573
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 07,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 08,61.496
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 01,81.867
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 02,16.398
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 03,30.155
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 04,93.28
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 05,110.724
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 06,80.027
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 07,83.007
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 08,141.87
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 01,42.563
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 02,23.686
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 03,12.669
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 04,111.136
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 05,42.284
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 06,291.082
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 07,24.432
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 08,26.438
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 01,27.478
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 02,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 03,54.782
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 04,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 05,45.963
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 06,371.577
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 07,190.759
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 08,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 01,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 02,146.898
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 03,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 04,14.096
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 05,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 06,215.057
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 07,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 08,20.755
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 01,37.972
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 02,28.631
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 03,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 04,73.519
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 05,142.277
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 06,47.292
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 07,51.459
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 08,68.707
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 01,31.061
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 02,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 03,62.753
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 04,107.411
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 05,95.803
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 06,99.041
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 07,48.737
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 08,29.52
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 01,47.862
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 02,38.478
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 03,19.989
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 04,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 05,12.35
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 06,122.681
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 07,142.85
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 08,32.518
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 01,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 02,38.872
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 03,48.367
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 04,39.09
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 05,16.164
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 06,20.495
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 07,24.322
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 08,18.53
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 01,76.8
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 02,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 03,72.847
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 04,166.091
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 05,80.217
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 06,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 07,157.859
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 08,61.428
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 01,67.592
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 02,22.463
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 03,7.756
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 04,25.932
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 05,65.042
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 06,116.552
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 07,105.143
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 08,45.157
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 01,38.631
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 02,18.043
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 03,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 04,16.588
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 05,109.689
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 06,38.162
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 07,71.918
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 08,90.795
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 01,53.896
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 02,30.895
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 03,20.579
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 04,18.247
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 05,62.143
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 06,17.355
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 07,117.512
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 08,29.163
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 01,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 02,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 03,14.053
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 04,81.52
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 05,22.735
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 06,106.135
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 07,17.044
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 08,26.914
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 01,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 02,30.699
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 03,19.591
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 04,32.622
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 05,32.617
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 06,12.668
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 07,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 08,48.397
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 01,5.259
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 02,29.591
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 03,22.901
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 04,39.215
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 05,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 06,45.731
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 07,38.265
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 08,47.308
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 01,34.804
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 02,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 03,26.258
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 04,25.356
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 05,25.016
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 06,9.517
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 07,19.222
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 08,0
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 01,27.104
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 02,28.202
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 03,49.554
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 04,14.675
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 05,21.543
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 06,59.897
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 07,13.889
2019,Dry season,2019.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 08,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 01,92.217
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 02,67.895
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 03,71.461
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 04,35.315
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 05,61.049
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 06,64.341
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 07,86.375
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 08,137.664
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 01,72.929
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 02,119.52
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 03,52.464
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 04,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 05,40.562
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 06,118.149
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 07,133.458
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 08,137.645
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 01,105.631
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 02,169.539
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 03,87.52
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 04,150.191
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 05,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 06,124.084
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 07,90.588
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 08,189.903
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 01,39.993
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 02,98.707
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 03,45.636
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 04,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 05,169.916
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 06,197.382
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 07,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 08,134.906
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 01,32.961
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 02,86.413
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 03,269.531
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 04,108.131
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 05,28.482
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 06,42.736
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 07,463.28
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 08,53.896
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 01,50.642
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 02,33.525
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 03,27.913
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 04,269.228
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 05,82.646
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 06,88.676
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 07,138.096
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 08,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 01,20.489
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 02,44.798
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 03,52.98
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 04,76.422
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 05,46.802
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 06,55.213
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 07,17.819
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 08,31.086
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 01,14.963
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 02,89.771
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 03,93.824
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 04,80.123
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 05,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 06,110.457
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 07,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 08,112.628
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 01,31.875
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 02,183.637
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 03,35.829
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 04,178.75
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 05,178.511
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 06,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 07,38.459
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 08,40.767
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 01,20.223
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 02,48.898
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 03,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 04,21.524
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 05,19.373
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 06,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 07,63.928
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 08,101.558
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 01,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 02,41.652
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 03,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 04,136.866
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 05,118.361
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 06,84.939
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 07,61.359
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 08,81.519
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 01,22.183
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 02,15.162
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 03,46.913
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 04,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 05,123.06
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 06,260.23
