survey_year,season,zone,vegetation_formation,station_id,sampling_unit,species,relative_cover
2021,Wet season,Zone C,Desert scrub,ST_029,ST_029_2021,Species M,4.327
2021,Wet season,Zone C,Desert scrub,ST_029,ST_029_2021,Species S,1.036
2021,Wet season,Zone C,Desert scrub,ST_029,ST_029_2021,Species Q,1.95
2021,Wet season,Zone C,Desert scrub,ST_029,ST_029_2021,Species P,1.061
2021,Wet season,Zone C,Desert scrub,ST_029,ST_029_2021,Species F,3.93
2021,Wet season,Zone C,Desert scrub,ST_030,ST_030_2021,Species J,4.237
2021,Wet season,Zone C,Desert scrub,ST_030,ST_030_2021,Species S,3.869
2021,Wet season,Zone C,Desert scrub,ST_030,ST_030_2021,Species A,6.245
2021,Wet season,Zone C,Desert scrub,ST_030,ST_030_2021,Species N,0.417
2021,Wet season,Zone C,Desert scrub,ST_030,ST_030_2021,Species K,2.013
2021,Wet season,Zone C,Desert scrub,ST_030,ST_030_2021,Species Q,11.081
2021,Wet season,Zone C,Desert scrub,ST_030,ST_030_2021,Species H,5.589
2021,Wet season,Zone C,Desert scrub,ST_030,ST_030_2021,Species G,0.854
2021,Wet season,Zone C,Desert scrub,ST_030,ST_030_2021,Species D,9.222
2021,Wet season,Zone C,Desert scrub,ST_030,ST_030_2021,Species R,0.704
2021,Wet season,Zone C,Desert scrub,ST_030,ST_030_2021,Species T,2.435
2018,Dry season,Zone C,Desert scrub,ST_028,ST_028_2018,Species S,0.14
2018,Dry season,Zone C,Desert scrub,ST_028,ST_028_2018,Species U,7.846
2018,Dry season,Zone C,Desert scrub,ST_028,ST_028_2018,Species O,0.635
2018,Dry season,Zone C,Desert scrub,ST_028,ST_028_2018,Species I,3.599
2018,Dry season,Zone C,Desert scrub,ST_028,ST_028_2018,Species E,1.894
2018,Dry season,Zone C,Desert scrub,ST_028,ST_028_2018,Species M,2.958
2018,Dry season,Zone C,Desert scrub,ST_028,ST_028_2018,Species D,0.741
2018,Dry season,Zone C,Desert scrub,ST_029,ST_029_2018,Species K,1.249
2018,Dry season,Zone C,Desert scrub,ST_029,ST_029_2018,Species Q,5.593
2018,Dry season,Zone C,Desert scrub,ST_029,ST_029_2018,Species S,3.903
2018,Dry season,Zone C,Desert scrub,ST_029,ST_029_2018,Species H,1.439
2018,Dry season,Zone C,Desert scrub,ST_029,ST_029_2018,Species E,1.768
2018,Dry season,Zone C,Desert scrub,ST_029,ST_029_2018,Species A,2.349
2018,Dry season,Zone C,Desert scrub,ST_030,ST_030_2018,Species H,4.886
2018,Dry season,Zone C,Desert scrub,ST_030,ST_030_2018,Species U,2.173
2018,Dry season,Zone C,Desert scrub,ST_030,ST_030_2018,Species I,4.189
2018,Dry season,Zone C,Desert scrub,ST_030,ST_030_2018,Species D,2.588
2018,Dry season,Zone C,Desert scrub,ST_030,ST_030_2018,Species J,2.495
2018,Dry season,Zone C,Desert scrub,ST_030,ST_030_2018,Species K,0.277
2018,Dry season,Zone C,Desert scrub,ST_030,ST_030_2018,Species N,5.428
2018,Dry season,Zone C,Desert scrub,ST_030,ST_030_2018,Species T,6.064
2018,Dry season,Zone C,Desert scrub,ST_030,ST_030_2018,Species A,0.353
2018,Dry season,Zone C,Desert scrub,ST_030,ST_030_2018,Species F,2.376
2018,Dry season,Zone C,Desert scrub,ST_030,ST_030_2018,Species M,2.407
2018,Dry season,Zone C,Desert scrub,ST_030,ST_030_2018,Species R,4.475
2018,Dry season,Zone C,Desert scrub,ST_030,ST_030_2018,Species E,1.27
2019,Dry season,Zone C,Desert scrub,ST_028,ST_028_2019,Species A,0.842
2019,Dry season,Zone C,Desert scrub,ST_028,ST_028_2019,Species F,0.265
2019,Dry season,Zone C,Desert scrub,ST_028,ST_028_2019,Species T,3.011
2019,Dry season,Zone C,Desert scrub,ST_028,ST_028_2019,Species U,1.254
2019,Dry season,Zone C,Desert scrub,ST_028,ST_028_2019,Species G,1.248
2019,Dry season,Zone C,Desert scrub,ST_028,ST_028_2019,Species I,3.304
2019,Dry season,Zone C,Desert scrub,ST_028,ST_028_2019,Species J,0.943
2019,Dry season,Zone C,Desert scrub,ST_028,ST_028_2019,Species H,0.329
2019,Dry season,Zone C,Desert scrub,ST_028,ST_028_2019,Species N,0.911
2019,Dry season,Zone C,Desert scrub,ST_028,ST_028_2019,Species W,1.117
2019,Dry season,Zone C,Desert scrub,ST_028,ST_028_2019,Species C,6.442
2019,Dry season,Zone C,Desert scrub,ST_028,ST_028_2019,Species Q,0.221
2019,Dry season,Zone C,Desert scrub,ST_028,ST_028_2019,Species R,3.693
2019,Dry season,Zone C,Desert scrub,ST_029,ST_029_2019,Species P,1.351
2019,Dry season,Zone C,Desert scrub,ST_029,ST_029_2019,Species B,2.221
2019,Dry season,Zone C,Desert scrub,ST_029,ST_029_2019,Species E,2.175
2019,Dry season,Zone C,Desert scrub,ST_029,ST_029_2019,Species G,2.655
2019,Dry season,Zone C,Desert scrub,ST_029,ST_029_2019,Species H,2.621
2019,Dry season,Zone C,Desert scrub,ST_029,ST_029_2019,Species K,2.389
2019,Dry season,Zone C,Desert scrub,ST_029,ST_029_2019,Species D,4.895
2019,Dry season,Zone C,Desert scrub,ST_029,ST_029_2019,Species U,0.783
2019,Dry season,Zone C,Desert scrub,ST_029,ST_029_2019,Species A,0.133
2019,Dry season,Zone C,Desert scrub,ST_029,ST_029_2019,Species J,0.498
2019,Dry season,Zone C,Desert scrub,ST_029,ST_029_2019,Species N,5.045
2019,Dry season,Zone C,Desert scrub,ST_029,ST_029_2019,Species F,0.862
2019,Dry season,Zone C,Desert scrub,ST_029,ST_029_2019,Species S,1.748
2019,Dry season,Zone C,Desert scrub,ST_029,ST_029_2019,Species V,4.622
2019,Dry season,Zone C,Desert scrub,ST_030,ST_030_2019,Species F,1.742
2019,Dry season,Zone C,Desert scrub,ST_030,ST_030_2019,Species P,3.14
2019,Dry season,Zone C,Desert scrub,ST_030,ST_030_2019,Species O,2.647
2019,Dry season,Zone C,Desert scrub,ST_030,ST_030_2019,Species H,5.688
2019,Dry season,Zone C,Desert scrub,ST_030,ST_030_2019,Species E,4.928
2019,Dry season,Zone C,Desert scrub,ST_030,ST_030_2019,Species J,2.741
2019,Dry season,Zone C,Desert scrub,ST_030,ST_030_2019,Species K,2.236
2019,Dry season,Zone C,Desert scrub,ST_030,ST_030_2019,Species G,3.836
2019,Dry season,Zone C,Desert scrub,ST_030,ST_030_2019,Species D,2.518
2019,Dry season,Zone C,Desert scrub,ST_030,ST_030_2019,Species T,0.293
2020,Dry season,Zone C,Desert scrub,ST_028,ST_028_2020,Species W,1.257
2020,Dry season,Zone C,Desert scrub,ST_028,ST_028_2020,Species D,1.512
2020,Dry season,Zone C,Desert scrub,ST_028,ST_028_2020,Species A,1.025
2020,Dry season,Zone C,Desert scrub,ST_028,ST_028_2020,Species F,0.217
2020,Dry season,Zone C,Desert scrub,ST_028,ST_028_2020,Species Q,1.151
2020,Dry season,Zone C,Desert scrub,ST_028,ST_028_2020,Species H,0.253
2020,Dry season,Zone C,Desert scrub,ST_028,ST_028_2020,Species G,1.543
2020,Dry season,Zone C,Desert scrub,ST_028,ST_028_2020,Species M,1.27
2020,Dry season,Zone C,Desert scrub,ST_028,ST_028_2020,Species U,2.769
2020,Dry season,Zone C,Desert scrub,ST_028,ST_028_2020,Species E,0.781
2020,Dry season,Zone C,Desert scrub,ST_028,ST_028_2020,Species J,2.005
2020,Dry season,Zone C,Desert scrub,ST_028,ST_028_2020,Species I,2.625
2020,Dry season,Zone C,Desert scrub,ST_029,ST_029_2020,Species U,0.666
2020,Dry season,Zone C,Desert scrub,ST_029,ST_029_2020,Species J,3.616
2020,Dry season,Zone C,Desert scrub,ST_029,ST_029_2020,Species H,0.944
2020,Dry season,Zone C,Desert scrub,ST_029,ST_029_2020,Species L,3.642
2020,Dry season,Zone C,Desert scrub,ST_029,ST_029_2020,Species A,0.59
2020,Dry season,Zone C,Desert scrub,ST_029,ST_029_2020,Species O,1.489
2020,Dry season,Zone C,Desert scrub,ST_029,ST_029_2020,Species F,1.953
2020,Dry season,Zone C,Desert scrub,ST_029,ST_029_2020,Species I,1.488
2020,Dry season,Zone C,Desert scrub,ST_029,ST_029_2020,Species Q,2.121
2020,Dry season,Zone C,Desert scrub,ST_029,ST_029_2020,Species C,0.694
2020,Dry season,Zone C,Desert scrub,ST_029,ST_029_2020,Species R,0.943
2020,Dry season,Zone C,Desert scrub,ST_029,ST_029_2020,Species S,3.969
2020,Dry season,Zone C,Desert scrub,ST_029,ST_029_2020,Species X,1.313
2020,Dry season,Zone C,Desert scrub,ST_029,ST_029_2020,Species G,0.388
2020,Dry season,Zone C,Desert scrub,ST_030,ST_030_2020,Species F,0.267
2020,Dry season,Zone C,Desert scrub,ST_030,ST_030_2020,Species D,2.293
2020,Dry season,Zone C,Desert scrub,ST_030,ST_030_2020,Species E,2.104
2020,Dry season,Zone C,Desert scrub,ST_030,ST_030_2020,Species T,2.986
2020,Dry season,Zone C,Desert scrub,ST_030,ST_030_2020,Species J,0.355
2020,Dry season,Zone C,Desert scrub,ST_030,ST_030_2020,Species V,1.027
2020,Dry season,Zone C,Desert scrub,ST_030,ST_030_2020,Species X,4.651
2020,Dry season,Zone C,Desert scrub,ST_030,ST_030_2020,Species A,1.849
2020,Dry season,Zone C,Desert scrub,ST_030,ST_030_2020,Species M,1.423
2020,Dry season,Zone C,Desert scrub,ST_030,ST_030_2020,Species I,2.647
2020,Dry season,Zone C,Desert scrub,ST_030,ST_030_2020,Species K,1.317
2020,Dry season,Zone C,Desert scrub,ST_030,ST_030_2020,Species U,1.72
2020,Dry season,Zone C,Desert scrub,ST_030,ST_030_2020,Species N,1.563
2021,Dry season,Zone C,Desert scrub,ST_028,ST_028_2021,Species H,3.981
2021,Dry season,Zone C,Desert scrub,ST_028,ST_028_2021,Species E,0.106
2021,Dry season,Zone C,Desert scrub,ST_028,ST_028_2021,Species J,6.402
2021,Dry season,Zone C,Desert scrub,ST_028,ST_028_2021,Species G,5.793
2021,Dry season,Zone C,Desert scrub,ST_028,ST_028_2021,Species W,1.592
2021,Dry season,Zone C,Desert scrub,ST_028,ST_028_2021,Species D,8.33
2021,Dry season,Zone C,Desert scrub,ST_028,ST_028_2021,Species F,3.066
2021,Dry season,Zone C,Desert scrub,ST_028,ST_028_2021,Species L,2.394
2021,Dry season,Zone C,Desert scrub,ST_028,ST_028_2021,Species O,0.52
2021,Dry season,Zone C,Desert scrub,ST_028,ST_028_2021,Species X,2.242
2021,Dry season,Zone C,Desert scrub,ST_028,ST_028_2021,Species V,1.729
2021,Dry season,Zone C,Desert scrub,ST_028,ST_028_2021,Species Q,1.65
2021,Dry season,Zone C,Desert scrub,ST_028,ST_028_2021,Species I,0.527
2021,Dry season,Zone C,Desert scrub,ST_029,ST_029_2021,Species I,1.402
2021,Dry season,Zone C,Desert scrub,ST_029,ST_029_2021,Species U,1.681
2021,Dry season,Zone C,Desert scrub,ST_029,ST_029_2021,Species D,1.581
2021,Dry season,Zone C,Desert scrub,ST_029,ST_029_2021,Species F,1.109
2021,Dry season,Zone C,Desert scrub,ST_029,ST_029_2021,Species J,3.12
2021,Dry season,Zone C,Desert scrub,ST_029,ST_029_2021,Species Q,2.195
2021,Dry season,Zone C,Desert scrub,ST_029,ST_029_2021,Species M,1.784
2021,Dry season,Zone C,Desert scrub,ST_029,ST_029_2021,Species E,1.135
2021,Dry season,Zone C,Desert scrub,ST_029,ST_029_2021,Species N,4.478
2021,Dry season,Zone C,Desert scrub,ST_029,ST_029_2021,Species A,3.442
2021,Dry season,Zone C,Desert scrub,ST_029,ST_029_2021,Species G,0.959
2021,Dry season,Zone C,Desert scrub,ST_029,ST_029_2021,Species K,2.588
2021,Dry season,Zone C,Desert scrub,ST_030,ST_030_2021,Species B,4.272
2021,Dry season,Zone C,Desert scrub,ST_030,ST_030_2021,Species K,2.451
2021,Dry season,Zone C,Desert scrub,ST_030,ST_030_2021,Species D,3.781
2021,Dry season,Zone C,Desert scrub,ST_030,ST_030_2021,Species H,5.294
2021,Dry season,Zone C,Desert scrub,ST_030,ST_030_2021,Species P,3.364
2021,Dry season,Zone C,Desert scrub,ST_030,ST_030_2021,Species J,2.753
2021,Dry season,Zone C,Desert scrub,ST_030,ST_030_2021,Species S,7.338
2021,Dry season,Zone C,Desert scrub,ST_030,ST_030_2021,Species F,1.685
2018,Winter,Zone C,Desert scrub,ST_028,ST_028_2018,Species C,3.819
2018,Winter,Zone C,Desert scrub,ST_028,ST_028_2018,Species V,0.935
2018,Winter,Zone C,Desert scrub,ST_028,ST_028_2018,Species G,3.609
2018,Winter,Zone C,Desert scrub,ST_028,ST_028_2018,Species E,2.801
2018,Winter,Zone C,Desert scrub,ST_028,ST_028_2018,Species D,1.447
2018,Winter,Zone C,Desert scrub,ST_028,ST_028_2018,Species H,4.264
2018,Winter,Zone C,Desert scrub,ST_028,ST_028_2018,Species I,6.345
2018,Winter,Zone C,Desert scrub,ST_029,ST_029_2018,Species A,2.544
2018,Winter,Zone C,Desert scrub,ST_029,ST_029_2018,Species S,1.021
2018,Winter,Zone C,Desert scrub,ST_029,ST_029_2018,Species I,2.345
2018,Winter,Zone C,Desert scrub,ST_029,ST_029_2018,Species D,2.169
2018,Winter,Zone C,Desert scrub,ST_029,ST_029_2018,Species E,2.902
2018,Winter,Zone C,Desert scrub,ST_029,ST_029_2018,Species F,4.157
2018,Winter,Zone C,Desert scrub,ST_029,ST_029_2018,Species L,5.247
2018,Winter,Zone C,Desert scrub,ST_029,ST_029_2018,Species N,0.942
2018,Winter,Zone C,Desert scrub,ST_029,ST_029_2018,Species H,1.116
2018,Winter,Zone C,Desert scrub,ST_030,ST_030_2018,Species E,1.849
2018,Winter,Zone C,Desert scrub,ST_030,ST_030_2018,Species G,4.057
2018,Winter,Zone C,Desert scrub,ST_030,ST_030_2018,Species W,1.928
2018,Winter,Zone C,Desert scrub,ST_030,ST_030_2018,Species V,2.274
2018,Winter,Zone C,Desert scrub,ST_030,ST_030_2018,Species K,2.27
2018,Winter,Zone C,Desert scrub,ST_030,ST_030_2018,Species M,2.442
2019,Winter,Zone C,Desert scrub,ST_028,ST_028_2019,Species E,1.031
2019,Winter,Zone C,Desert scrub,ST_028,ST_028_2019,Species S,2.149
2019,Winter,Zone C,Desert scrub,ST_028,ST_028_2019,Species J,1.148
2019,Winter,Zone C,Desert scrub,ST_028,ST_028_2019,Species F,0.881
2019,Winter,Zone C,Desert scrub,ST_028,ST_028_2019,Species D,3.648
2019,Winter,Zone C,Desert scrub,ST_028,ST_028_2019,Species A,1.821
2019,Winter,Zone C,Desert scrub,ST_028,ST_028_2019,Species M,0.558
2019,Winter,Zone C,Desert scrub,ST_028,ST_028_2019,Species H,1.177
2019,Winter,Zone C,Desert scrub,ST_028,ST_028_2019,Species I,1.987
2019,Winter,Zone C,Desert scrub,ST_029,ST_029_2019,Species M,0.295
2019,Winter,Zone C,Desert scrub,ST_029,ST_029_2019,Species H,7.728
2019,Winter,Zone C,Desert scrub,ST_029,ST_029_2019,Species D,2.032
2019,Winter,Zone C,Desert scrub,ST_029,ST_029_2019,Species G,0.574
2019,Winter,Zone C,Desert scrub,ST_029,ST_029_2019,Species A,6.462
2019,Winter,Zone C,Desert scrub,ST_029,ST_029_2019,Species E,1.339
2019,Winter,Zone C,Desert scrub,ST_029,ST_029_2019,Species P,0.541
2019,Winter,Zone C,Desert scrub,ST_029,ST_029_2019,Species O,0.227
2019,Winter,Zone C,Desert scrub,ST_029,ST_029_2019,Species X,1.413
2019,Winter,Zone C,Desert scrub,ST_029,ST_029_2019,Species L,2.27
2019,Winter,Zone C,Desert scrub,ST_029,ST_029_2019,Species F,2.452
2019,Winter,Zone C,Desert scrub,ST_030,ST_030_2019,Species E,2.227
2019,Winter,Zone C,Desert scrub,ST_030,ST_030_2019,Species I,8.12
2019,Winter,Zone C,Desert scrub,ST_030,ST_030_2019,Species L,4.004
2019,Winter,Zone C,Desert scrub,ST_030,ST_030_2019,Species Q,2.099
2019,Winter,Zone C,Desert scrub,ST_030,ST_030_2019,Species J,1.372
2019,Winter,Zone C,Desert scrub,ST_030,ST_030_2019,Species G,2.853
2019,Winter,Zone C,Desert scrub,ST_030,ST_030_2019,Species K,2.164
2019,Winter,Zone C,Desert scrub,ST_030,ST_030_2019,Species A,0.729
2020,Winter,Zone C,Desert scrub,ST_028,ST_028_2020,Species F,3.892
2020,Winter,Zone C,Desert scrub,ST_028,ST_028_2020,Species Q,3.889
2020,Winter,Zone C,Desert scrub,ST_028,ST_028_2020,Species H,1.394
2020,Winter,Zone C,Desert scrub,ST_028,ST_028_2020,Species R,0.752
2020,Winter,Zone C,Desert scrub,ST_028,ST_028_2020,Species M,0.776
2020,Winter,Zone C,Desert scrub,ST_028,ST_028_2020,Species D,0.357
2020,Winter,Zone C,Desert scrub,ST_028,ST_028_2020,Species L,2.701
2020,Winter,Zone C,Desert scrub,ST_028,ST_028_2020,Species E,0.496
2020,Winter,Zone C,Desert scrub,ST_028,ST_028_2020,Species K,0.454
2020,Winter,Zone C,Desert scrub,ST_028,ST_028_2020,Species C,2.626
2020,Winter,Zone C,Desert scrub,ST_028,ST_028_2020,Species G,1.97
2020,Winter,Zone C,Desert scrub,ST_028,ST_028_2020,Species S,3.788
2020,Winter,Zone C,Desert scrub,ST_028,ST_028_2020,Species I,1.707
2020,Winter,Zone C,Desert scrub,ST_028,ST_028_2020,Species B,2.531
2020,Winter,Zone C,Desert scrub,ST_029,ST_029_2020,Species S,2.419
2020,Winter,Zone C,Desert scrub,ST_029,ST_029_2020,Species J,2.774
2020,Winter,Zone C,Desert scrub,ST_029,ST_029_2020,Species X,2.687
2020,Winter,Zone C,Desert scrub,ST_029,ST_029_2020,Species F,1.333
2020,Winter,Zone C,Desert scrub,ST_029,ST_029_2020,Species K,2.056
2020,Winter,Zone C,Desert scrub,ST_029,ST_029_2020,Species E,1.84
2020,Winter,Zone C,Desert scrub,ST_029,ST_029_2020,Species D,0.382
2020,Winter,Zone C,Desert scrub,ST_029,ST_029_2020,Species I,3.489
2020,Winter,Zone C,Desert scrub,ST_030,ST_030_2020,Species X,1.249
2020,Winter,Zone C,Desert scrub,ST_030,ST_030_2020,Species M,7.812
2020,Winter,Zone C,Desert scrub,ST_030,ST_030_2020,Species Q,2.184
2020,Winter,Zone C,Desert scrub,ST_030,ST_030_2020,Species A,2.277
2020,Winter,Zone C,Desert scrub,ST_030,ST_030_2020,Species L,2.649
2020,Winter,Zone C,Desert scrub,ST_030,ST_030_2020,Species D,3.681
2020,Winter,Zone C,Desert scrub,ST_030,ST_030_2020,Species V,1.402
2020,Winter,Zone C,Desert scrub,ST_030,ST_030_2020,Species J,1.263
2020,Winter,Zone C,Desert scrub,ST_030,ST_030_2020,Species E,1.221
2020,Winter,Zone C,Desert scrub,ST_030,ST_030_2020,Species S,3.674
2020,Winter,Zone C,Desert scrub,ST_030,ST_030_2020,Species U,3.468
2020,Winter,Zone C,Desert scrub,ST_030,ST_030_2020,Species F,8.478
2020,Winter,Zone C,Desert scrub,ST_030,ST_030_2020,Species G,0.832
2021,Winter,Zone C,Desert scrub,ST_028,ST_028_2021,Species M,1.096
2021,Winter,Zone C,Desert scrub,ST_028,ST_028_2021,Species G,1.635
2021,Winter,Zone C,Desert scrub,ST_028,ST_028_2021,Species S,2.771
2021,Winter,Zone C,Desert scrub,ST_028,ST_028_2021,Species J,1.958
2021,Winter,Zone C,Desert scrub,ST_028,ST_028_2021,Species V,3.369
2021,Winter,Zone C,Desert scrub,ST_028,ST_028_2021,Species D,0.987
2021,Winter,Zone C,Desert scrub,ST_028,ST_028_2021,Species F,2.866
2021,Winter,Zone C,Desert scrub,ST_028,ST_028_2021,Species I,4.081
2021,Winter,Zone C,Desert scrub,ST_028,ST_028_2021,Species E,3.78
2021,Winter,Zone C,Desert scrub,ST_028,ST_028_2021,Species H,1.944
2021,Winter,Zone C,Desert scrub,ST_028,ST_028_2021,Species K,0.735
2021,Winter,Zone C,Desert scrub,ST_029,ST_029_2021,Species A,8.207
2021,Winter,Zone C,Desert scrub,ST_029,ST_029_2021,Species D,5.316
2021,Winter,Zone C,Desert scrub,ST_029,ST_029_2021,Species E,1.345
2021,Winter,Zone C,Desert scrub,ST_029,ST_029_2021,Species M,6.532
2021,Winter,Zone C,Desert scrub,ST_029,ST_029_2021,Species K,3.349
2021,Winter,Zone C,Desert scrub,ST_029,ST_029_2021,Species F,6.83
2021,Winter,Zone C,Desert scrub,ST_029,ST_029_2021,Species B,2.976
2021,Winter,Zone C,Desert scrub,ST_029,ST_029_2021,Species R,3.072
2021,Winter,Zone C,Desert scrub,ST_029,ST_029_2021,Species H,2.901
2021,Winter,Zone C,Desert scrub,ST_029,ST_029_2021,Species J,4.611
2021,Winter,Zone C,Desert scrub,ST_029,ST_029_2021,Species W,3.684
2021,Winter,Zone C,Desert scrub,ST_030,ST_030_2021,Species W,3.995
2021,Winter,Zone C,Desert scrub,ST_030,ST_030_2021,Species F,1.463
2021,Winter,Zone C,Desert scrub,ST_030,ST_030_2021,Species H,3.755
2021,Winter,Zone C,Desert scrub,ST_030,ST_030_2021,Species N,6.483
2021,Winter,Zone C,Desert scrub,ST_030,ST_030_2021,Species D,3.914
2021,Winter,Zone C,Desert scrub,ST_030,ST_030_2021,Species A,0.918
2021,Winter,Zone C,Desert scrub,ST_030,ST_030_2021,Species I,1.734
2021,Winter,Zone C,Desert scrub,ST_030,ST_030_2021,Species G,4.121
2018,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2018,Species J,1.281
2018,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2018,Species Q,0.958
2018,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2018,Species F,1.284
2018,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2018,Species H,3.101
2018,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2018,Species I,6.769
2018,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2018,Species V,2.924
2018,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2018,Species G,4.32
2018,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2018,Species C,2.196
2018,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2018,Species M,5.603
2018,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2018,Species A,1.677
2018,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2018,Species N,3.183
2018,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2018,Species D,4.772
2018,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2018,Species H,8.96
2018,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2018,Species U,1.012
2018,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2018,Species M,0.977
2018,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2018,Species I,4.46
2018,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2018,Species P,0.616
2018,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2018,Species E,3.245
2018,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2018,Species N,2.08
2018,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2018,Species J,1.682
2018,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2018,Species V,3.189
2018,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2018,Species S,2.705
2018,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2018,Species L,7.178
2018,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2018,Species G,3.047
2018,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2018,Species G,10.321
2018,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2018,Species K,2.368
2018,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2018,Species N,3.953
2018,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2018,Species H,2.966
2018,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2018,Species M,3.48
2018,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2018,Species W,3.136
2018,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2018,Species A,2.908
2018,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2018,Species I,8.316
2018,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2018,Species S,5.296
2018,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2018,Species U,2.819
2018,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2018,Species J,3.27
2018,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2018,Species L,3.992
2018,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2018,Species O,5.324
2019,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2019,Species W,1.32
2019,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2019,Species I,4.427
2019,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2019,Species N,0.362
2019,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2019,Species J,3.941
2019,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2019,Species A,2.652
2019,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2019,Species M,2.994
2019,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2019,Species T,1.713
2019,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2019,Species L,4.146
2019,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2019,Species H,7.108
2019,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2019,Species K,10.401
2019,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2019,Species Q,5.981
2019,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2019,Species M,1.823
2019,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2019,Species L,3.21
2019,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2019,Species F,5.915
2019,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2019,Species J,1.65
2019,Wet season,Zone C,Cactus scrub,ST_032,ST_032_2019,Species H,0.975
2019,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2019,Species K,1.501
2019,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2019,Species L,4.102
2019,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2019,Species J,2.011
2019,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2019,Species I,5.201
2019,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2019,Species S,2.898
2019,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2019,Species G,3.482
2019,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2019,Species O,0.823
2019,Wet season,Zone C,Cactus scrub,ST_033,ST_033_2019,Species T,1.756
2020,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2020,Species F,1.115
2020,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2020,Species X,8.19
2020,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2020,Species G,5.087
2020,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2020,Species S,0.641
2020,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2020,Species N,4.115
2020,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2020,Species H,13.432
2020,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2020,Species O,1.477
2020,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2020,Species M,5.896
2020,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2020,Species P,3.993
2020,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2020,Species C,4.619
2020,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2020,Species E,2.29
2020,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2020,Species K,3.208
2020,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2020,Species R,5.206
2020,Wet season,Zone C,Cactus scrub,ST_031,ST_031_2020,Species A,1.588
